"","SystemCodeNumber","Capacity","Occupancy","LastUpdated","LastUpdated_rounded"
"30455","Others-CCCPS119a","2803",1277,2016-12-17 15:57:15,2016-12-17 16:00:00
"30456","Others-CCCPS119a","2803",1276,2016-12-17 16:30:16,2016-12-17 16:30:00
"30457","Others-CCCPS119a","2803",1021,2016-12-18 08:03:24,2016-12-18 08:00:00
"30458","Others-CCCPS119a","2803",1025,2016-12-18 08:30:20,2016-12-18 08:30:00
"30459","Others-CCCPS119a","2803",1032,2016-12-18 08:56:20,2016-12-18 09:00:00
"30460","Others-CCCPS119a","2803",1048,2016-12-18 09:30:21,2016-12-18 09:30:00
"30461","Others-CCCPS119a","2803",1090,2016-12-18 09:56:24,2016-12-18 10:00:00
"30462","Others-CCCPS119a","2803",1144,2016-12-18 10:30:23,2016-12-18 10:30:00
"30463","Others-CCCPS119a","2803",1221,2016-12-18 11:03:25,2016-12-18 11:00:00
"30464","Others-CCCPS119a","2803",1261,2016-12-18 11:30:22,2016-12-18 11:30:00
"30465","Others-CCCPS119a","2803",1278,2016-12-18 12:03:23,2016-12-18 12:00:00
"30466","Others-CCCPS119a","2803",1278,2016-12-18 12:30:25,2016-12-18 12:30:00
"30467","Others-CCCPS119a","2803",1277,2016-12-18 12:56:26,2016-12-18 13:00:00
"30468","Others-CCCPS119a","2803",1277,2016-12-18 13:30:26,2016-12-18 13:30:00
"30469","Others-CCCPS119a","2803",1277,2016-12-18 14:03:26,2016-12-18 14:00:00
"30470","Others-CCCPS119a","2803",1277,2016-12-18 14:30:27,2016-12-18 14:30:00
"30471","Others-CCCPS119a","2803",1277,2016-12-18 14:56:25,2016-12-18 15:00:00
"30472","Others-CCCPS119a","2803",1277,2016-12-18 15:30:24,2016-12-18 15:30:00
"30473","Others-CCCPS119a","2803",1263,2016-12-18 16:03:27,2016-12-18 16:00:00
"30474","Others-CCCPS119a","2803",1240,2016-12-18 16:30:25,2016-12-18 16:30:00
"30475","Others-CCCPS119a","2803",1013,2016-12-19 08:03:29,2016-12-19 08:00:00
"30476","Others-CCCPS119a","2803",1025,2016-12-19 08:30:28,2016-12-19 08:30:00
"30477","Others-CCCPS119a","2803",1059,2016-12-19 09:03:33,2016-12-19 09:00:00
"30478","Others-CCCPS119a","2803",1104,2016-12-19 09:30:30,2016-12-19 09:30:00
"30479","Others-CCCPS119a","2803",1140,2016-12-19 09:56:32,2016-12-19 10:00:00
"30480","Others-CCCPS119a","2803",1189,2016-12-19 10:30:33,2016-12-19 10:30:00
"30481","Others-CCCPS119a","2803",1230,2016-12-19 11:03:31,2016-12-19 11:00:00
"30482","Others-CCCPS119a","2803",1269,2016-12-19 11:30:30,2016-12-19 11:30:00
"30483","Others-CCCPS119a","2803",1270,2016-12-19 12:03:32,2016-12-19 12:00:00
"30484","Others-CCCPS119a","2803",1272,2016-12-19 12:30:32,2016-12-19 12:30:00
"30485","Others-CCCPS119a","2803",1272,2016-12-19 13:03:30,2016-12-19 13:00:00
"30486","Others-CCCPS119a","2803",1274,2016-12-19 13:30:35,2016-12-19 13:30:00
"30487","Others-CCCPS119a","2803",1274,2016-12-19 14:03:31,2016-12-19 14:00:00
"30488","Others-CCCPS119a","2803",1276,2016-12-19 14:30:33,2016-12-19 14:30:00
"30489","Others-CCCPS119a","2803",1274,2016-12-19 15:03:34,2016-12-19 15:00:00
"30490","Others-CCCPS119a","2803",1277,2016-12-19 15:29:33,2016-12-19 15:30:00
"30491","Others-CCCPS119a","2803",1267,2016-12-19 16:03:35,2016-12-19 16:00:00
"30492","Others-CCCPS119a","2803",1262,2016-12-19 16:30:35,2016-12-19 16:30:00
"30493","Others-CCCPS133","4675",804,2016-10-04 07:59:42,2016-10-04 08:00:00
"30494","Others-CCCPS133","4675",911,2016-10-04 08:25:42,2016-10-04 08:30:00
"30495","Others-CCCPS133","4675",1065,2016-10-04 08:59:42,2016-10-04 09:00:00
"30496","Others-CCCPS133","4675",1236,2016-10-04 09:32:46,2016-10-04 09:30:00
"30497","Others-CCCPS133","4675",1503,2016-10-04 09:59:48,2016-10-04 10:00:00
"30498","Others-CCCPS133","4675",1751,2016-10-04 10:26:49,2016-10-04 10:30:00
"30499","Others-CCCPS133","4675",2058,2016-10-04 10:59:48,2016-10-04 11:00:00
"30500","Others-CCCPS133","4675",2237,2016-10-04 11:25:47,2016-10-04 11:30:00
"30501","Others-CCCPS133","4675",2275,2016-10-04 11:59:44,2016-10-04 12:00:00
"30502","Others-CCCPS133","4675",2596,2016-10-04 12:29:45,2016-10-04 12:30:00
"30503","Others-CCCPS133","4675",2675,2016-10-04 13:02:48,2016-10-04 13:00:00
"30504","Others-CCCPS133","4675",2682,2016-10-04 13:29:45,2016-10-04 13:30:00
"30505","Others-CCCPS133","4675",2661,2016-10-04 14:02:47,2016-10-04 14:00:00
"30506","Others-CCCPS133","4675",2522,2016-10-04 14:29:49,2016-10-04 14:30:00
"30507","Others-CCCPS133","4675",2364,2016-10-04 14:57:13,2016-10-04 15:00:00
"30508","Others-CCCPS133","4675",2186,2016-10-04 15:30:14,2016-10-04 15:30:00
"30509","Others-CCCPS133","4675",1976,2016-10-04 16:04:12,2016-10-04 16:00:00
"30510","Others-CCCPS133","4675",1845,2016-10-04 16:31:14,2016-10-04 16:30:00
"30511","Others-CCCPS133","4675",775,2016-10-05 07:57:17,2016-10-05 08:00:00
"30512","Others-CCCPS133","4675",848,2016-10-05 08:30:15,2016-10-05 08:30:00
"30513","Others-CCCPS133","4675",938,2016-10-05 09:04:19,2016-10-05 09:00:00
"30514","Others-CCCPS133","4675",1034,2016-10-05 09:30:15,2016-10-05 09:30:00
"30515","Others-CCCPS133","4675",1136,2016-10-05 10:04:15,2016-10-05 10:00:00
"30516","Others-CCCPS133","4675",1202,2016-10-05 10:30:17,2016-10-05 10:30:00
"30517","Others-CCCPS133","4675",1272,2016-10-05 11:04:19,2016-10-05 11:00:00
"30518","Others-CCCPS133","4675",1296,2016-10-05 11:30:18,2016-10-05 11:30:00
"30519","Others-CCCPS133","4675",1322,2016-10-05 12:04:14,2016-10-05 12:00:00
"30520","Others-CCCPS133","4675",1336,2016-10-05 12:30:16,2016-10-05 12:30:00
"30521","Others-CCCPS133","4675",1347,2016-10-05 12:57:15,2016-10-05 13:00:00
"30522","Others-CCCPS133","4675",1317,2016-10-05 13:30:19,2016-10-05 13:30:00
"30523","Others-CCCPS133","4675",1308,2016-10-05 13:57:20,2016-10-05 14:00:00
"30524","Others-CCCPS133","4675",1278,2016-10-05 14:30:17,2016-10-05 14:30:00
"30525","Others-CCCPS133","4675",1229,2016-10-05 14:57:19,2016-10-05 15:00:00
"30526","Others-CCCPS133","4675",1157,2016-10-05 15:30:15,2016-10-05 15:30:00
"30527","Others-CCCPS133","4675",1114,2016-10-05 16:04:18,2016-10-05 16:00:00
"30528","Others-CCCPS133","4675",1036,2016-10-05 16:30:17,2016-10-05 16:30:00
"30529","Others-CCCPS133","4675",862,2016-10-06 07:57:25,2016-10-06 08:00:00
"30530","Others-CCCPS133","4675",920,2016-10-06 08:30:20,2016-10-06 08:30:00
"30531","Others-CCCPS133","4675",983,2016-10-06 08:57:22,2016-10-06 09:00:00
"30532","Others-CCCPS133","4675",1063,2016-10-06 09:30:20,2016-10-06 09:30:00
"30533","Others-CCCPS133","4675",1142,2016-10-06 10:03:20,2016-10-06 10:00:00
"30534","Others-CCCPS133","4675",1193,2016-10-06 10:30:20,2016-10-06 10:30:00
"30535","Others-CCCPS133","4675",1228,2016-10-06 10:57:20,2016-10-06 11:00:00
"30536","Others-CCCPS133","4675",1263,2016-10-06 11:30:22,2016-10-06 11:30:00
"30537","Others-CCCPS133","4675",1293,2016-10-06 12:04:24,2016-10-06 12:00:00
"30538","Others-CCCPS133","4675",1314,2016-10-06 12:30:24,2016-10-06 12:30:00
"30539","Others-CCCPS133","4675",1255,2016-10-06 12:57:21,2016-10-06 13:00:00
"30540","Others-CCCPS133","4675",1239,2016-10-06 13:30:21,2016-10-06 13:30:00
"30541","Others-CCCPS133","4675",1235,2016-10-06 13:57:22,2016-10-06 14:00:00
"30542","Others-CCCPS133","4675",1199,2016-10-06 14:30:23,2016-10-06 14:30:00
"30543","Others-CCCPS133","4675",1172,2016-10-06 15:04:22,2016-10-06 15:00:00
"30544","Others-CCCPS133","4675",1128,2016-10-06 15:31:22,2016-10-06 15:30:00
"30545","Others-CCCPS133","4675",1097,2016-10-06 16:04:23,2016-10-06 16:00:00
"30546","Others-CCCPS133","4675",1054,2016-10-06 16:30:27,2016-10-06 16:30:00
"30547","Others-CCCPS133","4675",908,2016-10-07 08:03:27,2016-10-07 08:00:00
"30548","Others-CCCPS133","4675",945,2016-10-07 08:30:27,2016-10-07 08:30:00
"30549","Others-CCCPS133","4675",1031,2016-10-07 09:04:13,2016-10-07 09:00:00
"30550","Others-CCCPS133","4675",1079,2016-10-07 09:30:27,2016-10-07 09:30:00
"30551","Others-CCCPS133","4675",1148,2016-10-07 09:57:27,2016-10-07 10:00:00
"30552","Others-CCCPS133","4675",1199,2016-10-07 10:30:27,2016-10-07 10:30:00
"30553","Others-CCCPS133","4675",1219,2016-10-07 10:57:30,2016-10-07 11:00:00
"30554","Others-CCCPS133","4675",1246,2016-10-07 11:30:28,2016-10-07 11:30:00
"30555","Others-CCCPS133","4675",1281,2016-10-07 12:03:29,2016-10-07 12:00:00
"30556","Others-CCCPS133","4675",1287,2016-10-07 12:30:28,2016-10-07 12:30:00
"30557","Others-CCCPS133","4675",1280,2016-10-07 13:04:28,2016-10-07 13:00:00
"30558","Others-CCCPS133","4675",1251,2016-10-07 13:30:29,2016-10-07 13:30:00
"30559","Others-CCCPS133","4675",1225,2016-10-07 14:03:28,2016-10-07 14:00:00
"30560","Others-CCCPS133","4675",1204,2016-10-07 14:30:32,2016-10-07 14:30:00
"30561","Others-CCCPS133","4675",1162,2016-10-07 15:04:30,2016-10-07 15:00:00
"30562","Others-CCCPS133","4675",1131,2016-10-07 15:30:32,2016-10-07 15:30:00
"30563","Others-CCCPS133","4675",1066,2016-10-07 15:57:31,2016-10-07 16:00:00
"30564","Others-CCCPS133","4675",1050,2016-10-07 16:30:29,2016-10-07 16:30:00
"30565","Others-CCCPS133","4675",835,2016-10-08 07:57:38,2016-10-08 08:00:00
"30566","Others-CCCPS133","4675",841,2016-10-08 08:30:37,2016-10-08 08:30:00
"30567","Others-CCCPS133","4675",865,2016-10-08 08:57:34,2016-10-08 09:00:00
"30568","Others-CCCPS133","4675",894,2016-10-08 09:30:37,2016-10-08 09:30:00
"30569","Others-CCCPS133","4675",921,2016-10-08 10:04:34,2016-10-08 10:00:00
"30570","Others-CCCPS133","4675",932,2016-10-08 10:30:34,2016-10-08 10:30:00
"30571","Others-CCCPS133","4675",939,2016-10-08 10:57:34,2016-10-08 11:00:00
"30572","Others-CCCPS133","4675",954,2016-10-08 11:30:38,2016-10-08 11:30:00
"30573","Others-CCCPS133","4675",994,2016-10-08 12:04:34,2016-10-08 12:00:00
"30574","Others-CCCPS133","4675",1034,2016-10-08 12:30:36,2016-10-08 12:30:00
"30575","Others-CCCPS133","4675",1100,2016-10-08 13:04:39,2016-10-08 13:00:00
"30576","Others-CCCPS133","4675",1127,2016-10-08 13:30:36,2016-10-08 13:30:00
"30577","Others-CCCPS133","4675",1196,2016-10-08 14:03:38,2016-10-08 14:00:00
"30578","Others-CCCPS133","4675",1243,2016-10-08 14:30:35,2016-10-08 14:30:00
"30579","Others-CCCPS133","4675",1250,2016-10-08 14:57:41,2016-10-08 15:00:00
"30580","Others-CCCPS133","4675",1277,2016-10-08 15:30:39,2016-10-08 15:30:00
"30581","Others-CCCPS133","4675",1255,2016-10-08 16:04:39,2016-10-08 16:00:00
"30582","Others-CCCPS133","4675",1241,2016-10-08 16:30:42,2016-10-08 16:30:00
"30583","Others-CCCPS133","4675",734,2016-10-09 08:00:00,2016-10-09 08:00:00
"30584","Others-CCCPS133","4675",751,2016-10-09 08:30:00,2016-10-09 08:30:00
"30585","Others-CCCPS133","4675",816,2016-10-09 09:00:00,2016-10-09 09:00:00
"30586","Others-CCCPS133","4675",877,2016-10-09 09:30:00,2016-10-09 09:30:00
"30587","Others-CCCPS133","4675",1022,2016-10-09 10:00:00,2016-10-09 10:00:00
"30588","Others-CCCPS133","4675",1283,2016-10-09 10:30:00,2016-10-09 10:30:00
"30589","Others-CCCPS133","4675",1807,2016-10-09 11:00:00,2016-10-09 11:00:00
"30590","Others-CCCPS133","4675",2313,2016-10-09 11:30:00,2016-10-09 11:30:00
"30591","Others-CCCPS133","4675",2732,2016-10-09 12:00:00,2016-10-09 12:00:00
"30592","Others-CCCPS133","4675",2988,2016-10-09 12:30:00,2016-10-09 12:30:00
"30593","Others-CCCPS133","4675",3217,2016-10-09 13:00:00,2016-10-09 13:00:00
"30594","Others-CCCPS133","4675",3317,2016-10-09 13:30:00,2016-10-09 13:30:00
"30595","Others-CCCPS133","4675",3418,2016-10-09 14:00:00,2016-10-09 14:00:00
"30596","Others-CCCPS133","4675",3448,2016-10-09 14:30:00,2016-10-09 14:30:00
"30597","Others-CCCPS133","4675",3418,2016-10-09 15:00:00,2016-10-09 15:00:00
"30598","Others-CCCPS133","4675",3269,2016-10-09 15:30:00,2016-10-09 15:30:00
"30599","Others-CCCPS133","4675",2982,2016-10-09 16:00:00,2016-10-09 16:00:00
"30600","Others-CCCPS133","4675",2621,2016-10-09 16:30:00,2016-10-09 16:30:00
"30601","Others-CCCPS133","4675",676,2016-10-10 08:04:47,2016-10-10 08:00:00
"30602","Others-CCCPS133","4675",735,2016-10-10 08:30:47,2016-10-10 08:30:00
"30603","Others-CCCPS133","4675",828,2016-10-10 09:04:47,2016-10-10 09:00:00
"30604","Others-CCCPS133","4675",908,2016-10-10 09:30:49,2016-10-10 09:30:00
"30605","Others-CCCPS133","4675",997,2016-10-10 10:03:48,2016-10-10 10:00:00
"30606","Others-CCCPS133","4675",1051,2016-10-10 10:30:48,2016-10-10 10:30:00
"30607","Others-CCCPS133","4675",1077,2016-10-10 10:57:52,2016-10-10 11:00:00
"30608","Others-CCCPS133","4675",1105,2016-10-10 11:30:48,2016-10-10 11:30:00
"30609","Others-CCCPS133","4675",1123,2016-10-10 11:57:49,2016-10-10 12:00:00
"30610","Others-CCCPS133","4675",1133,2016-10-10 12:30:48,2016-10-10 12:30:00
"30611","Others-CCCPS133","4675",1145,2016-10-10 13:04:49,2016-10-10 13:00:00
"30612","Others-CCCPS133","4675",1143,2016-10-10 13:30:49,2016-10-10 13:30:00
"30613","Others-CCCPS133","4675",1130,2016-10-10 14:03:49,2016-10-10 14:00:00
"30614","Others-CCCPS133","4675",1112,2016-10-10 14:30:49,2016-10-10 14:30:00
"30615","Others-CCCPS133","4675",1086,2016-10-10 14:57:54,2016-10-10 15:00:00
"30616","Others-CCCPS133","4675",1033,2016-10-10 15:30:49,2016-10-10 15:30:00
"30617","Others-CCCPS133","4675",1002,2016-10-10 15:57:55,2016-10-10 16:00:00
"30618","Others-CCCPS133","4675",942,2016-10-10 16:30:49,2016-10-10 16:30:00
"30619","Others-CCCPS133","4675",803,2016-10-11 08:04:57,2016-10-11 08:00:00
"30620","Others-CCCPS133","4675",845,2016-10-11 08:30:54,2016-10-11 08:30:00
"30621","Others-CCCPS133","4675",903,2016-10-11 08:57:56,2016-10-11 09:00:00
"30622","Others-CCCPS133","4675",1004,2016-10-11 09:30:55,2016-10-11 09:30:00
"30623","Others-CCCPS133","4675",1103,2016-10-11 09:57:59,2016-10-11 10:00:00
"30624","Others-CCCPS133","4675",1191,2016-10-11 10:30:54,2016-10-11 10:30:00
"30625","Others-CCCPS133","4675",1235,2016-10-11 10:57:55,2016-10-11 11:00:00
"30626","Others-CCCPS133","4675",1280,2016-10-11 11:30:59,2016-10-11 11:30:00
"30627","Others-CCCPS133","4675",1320,2016-10-11 12:03:55,2016-10-11 12:00:00
"30628","Others-CCCPS133","4675",1321,2016-10-11 12:30:56,2016-10-11 12:30:00
"30629","Others-CCCPS133","4675",1333,2016-10-11 13:04:00,2016-10-11 13:00:00
"30630","Others-CCCPS133","4675",1327,2016-10-11 13:31:01,2016-10-11 13:30:00
"30631","Others-CCCPS133","4675",1319,2016-10-11 14:04:00,2016-10-11 14:00:00
"30632","Others-CCCPS133","4675",1280,2016-10-11 14:30:56,2016-10-11 14:30:00
"30633","Others-CCCPS133","4675",1238,2016-10-11 15:03:58,2016-10-11 15:00:00
"30634","Others-CCCPS133","4675",1171,2016-10-11 15:33:56,2016-10-11 15:30:00
"30635","Others-CCCPS133","4675",1118,2016-10-11 16:01:00,2016-10-11 16:00:00
"30636","Others-CCCPS133","4675",1044,2016-10-11 16:26:56,2016-10-11 16:30:00
"30637","Others-CCCPS133","4675",1063,2016-10-12 08:04:00,2016-10-12 08:00:00
"30638","Others-CCCPS133","4675",1137,2016-10-12 08:31:01,2016-10-12 08:30:00
"30639","Others-CCCPS133","4675",1287,2016-10-12 09:03:59,2016-10-12 09:00:00
"30640","Others-CCCPS133","4675",1446,2016-10-12 09:26:58,2016-10-12 09:30:00
"30641","Others-CCCPS133","4675",1726,2016-10-12 10:01:04,2016-10-12 10:00:00
"30642","Others-CCCPS133","4675",2012,2016-10-12 10:31:04,2016-10-12 10:30:00
"30643","Others-CCCPS133","4675",2236,2016-10-12 11:04:01,2016-10-12 11:00:00
"30644","Others-CCCPS133","4675",2387,2016-10-12 11:31:05,2016-10-12 11:30:00
"30645","Others-CCCPS133","4675",2545,2016-10-12 12:04:04,2016-10-12 12:00:00
"30646","Others-CCCPS133","4675",2648,2016-10-12 12:31:05,2016-10-12 12:30:00
"30647","Others-CCCPS133","4675",2733,2016-10-12 13:04:04,2016-10-12 13:00:00
"30648","Others-CCCPS133","4675",2710,2016-10-12 13:34:03,2016-10-12 13:30:00
"30649","Others-CCCPS133","4675",2703,2016-10-12 14:03:59,2016-10-12 14:00:00
"30650","Others-CCCPS133","4675",2604,2016-10-12 14:34:04,2016-10-12 14:30:00
"30651","Others-CCCPS133","4675",2487,2016-10-12 15:01:03,2016-10-12 15:00:00
"30652","Others-CCCPS133","4675",2343,2016-10-12 15:30:59,2016-10-12 15:30:00
"30653","Others-CCCPS133","4675",2252,2016-10-12 15:57:05,2016-10-12 16:00:00
"30654","Others-CCCPS133","4675",2070,2016-10-12 16:31:05,2016-10-12 16:30:00
"30655","Others-CCCPS133","4675",1020,2016-10-13 07:57:02,2016-10-13 08:00:00
"30656","Others-CCCPS133","4675",1121,2016-10-13 08:31:06,2016-10-13 08:30:00
"30657","Others-CCCPS133","4675",1272,2016-10-13 09:04:02,2016-10-13 09:00:00
"30658","Others-CCCPS133","4675",1429,2016-10-13 09:31:01,2016-10-13 09:30:00
"30659","Others-CCCPS133","4675",1676,2016-10-13 09:57:08,2016-10-13 10:00:00
"30660","Others-CCCPS133","4675",1982,2016-10-13 10:31:03,2016-10-13 10:30:00
"30661","Others-CCCPS133","4675",2219,2016-10-13 11:04:08,2016-10-13 11:00:00
"30662","Others-CCCPS133","4675",2372,2016-10-13 11:31:06,2016-10-13 11:30:00
"30663","Others-CCCPS133","4675",2543,2016-10-13 11:57:06,2016-10-13 12:00:00
"30664","Others-CCCPS133","4675",2696,2016-10-13 12:31:08,2016-10-13 12:30:00
"30665","Others-CCCPS133","4675",2800,2016-10-13 13:04:04,2016-10-13 13:00:00
"30666","Others-CCCPS133","4675",2826,2016-10-13 13:31:08,2016-10-13 13:30:00
"30667","Others-CCCPS133","4675",2777,2016-10-13 13:57:07,2016-10-13 14:00:00
"30668","Others-CCCPS133","4675",2746,2016-10-13 14:31:06,2016-10-13 14:30:00
"30669","Others-CCCPS133","4675",2626,2016-10-13 15:04:08,2016-10-13 15:00:00
"30670","Others-CCCPS133","4675",2511,2016-10-13 15:31:08,2016-10-13 15:30:00
"30671","Others-CCCPS133","4675",2439,2016-10-13 16:04:08,2016-10-13 16:00:00
"30672","Others-CCCPS133","4675",2303,2016-10-13 16:31:08,2016-10-13 16:30:00
"30673","Others-CCCPS133","4675",1002,2016-10-14 08:01:05,2016-10-14 08:00:00
"30674","Others-CCCPS133","4675",1095,2016-10-14 08:27:10,2016-10-14 08:30:00
"30675","Others-CCCPS133","4675",1237,2016-10-14 09:01:08,2016-10-14 09:00:00
"30676","Others-CCCPS133","4675",1462,2016-10-14 09:27:10,2016-10-14 09:30:00
"30677","Others-CCCPS133","4675",1794,2016-10-14 10:01:11,2016-10-14 10:00:00
"30678","Others-CCCPS133","4675",2014,2016-10-14 10:27:09,2016-10-14 10:30:00
"30679","Others-CCCPS133","4675",2230,2016-10-14 11:01:07,2016-10-14 11:00:00
"30680","Others-CCCPS133","4675",2413,2016-10-14 11:27:06,2016-10-14 11:30:00
"30681","Others-CCCPS133","4675",2585,2016-10-14 12:01:11,2016-10-14 12:00:00
"30682","Others-CCCPS133","4675",2669,2016-10-14 12:27:06,2016-10-14 12:30:00
"30683","Others-CCCPS133","4675",2751,2016-10-14 13:01:11,2016-10-14 13:00:00
"30684","Others-CCCPS133","4675",2741,2016-10-14 13:27:07,2016-10-14 13:30:00
"30685","Others-CCCPS133","4675",2681,2016-10-14 14:01:11,2016-10-14 14:00:00
"30686","Others-CCCPS133","4675",2574,2016-10-14 14:34:08,2016-10-14 14:30:00
"30687","Others-CCCPS133","4675",2474,2016-10-14 15:01:12,2016-10-14 15:00:00
"30688","Others-CCCPS133","4675",2326,2016-10-14 15:27:08,2016-10-14 15:30:00
"30689","Others-CCCPS133","4675",2219,2016-10-14 16:01:11,2016-10-14 16:00:00
"30690","Others-CCCPS133","4675",2099,2016-10-14 16:34:08,2016-10-14 16:30:00
"30691","Others-CCCPS133","4675",848,2016-10-15 08:01:11,2016-10-15 08:00:00
"30692","Others-CCCPS133","4675",901,2016-10-15 08:34:10,2016-10-15 08:30:00
"30693","Others-CCCPS133","4675",1026,2016-10-15 09:01:09,2016-10-15 09:00:00
"30694","Others-CCCPS133","4675",1255,2016-10-15 09:27:11,2016-10-15 09:30:00
"30695","Others-CCCPS133","4675",1587,2016-10-15 10:01:12,2016-10-15 10:00:00
"30696","Others-CCCPS133","4675",1837,2016-10-15 10:27:15,2016-10-15 10:30:00
"30697","Others-CCCPS133","4675",2197,2016-10-15 11:01:14,2016-10-15 11:00:00
"30698","Others-CCCPS133","4675",2428,2016-10-15 11:27:14,2016-10-15 11:30:00
"30699","Others-CCCPS133","4675",2722,2016-10-15 12:01:12,2016-10-15 12:00:00
"30700","Others-CCCPS133","4675",2929,2016-10-15 12:27:10,2016-10-15 12:30:00
"30701","Others-CCCPS133","4675",3226,2016-10-15 13:01:14,2016-10-15 13:00:00
"30702","Others-CCCPS133","4675",3463,2016-10-15 13:34:13,2016-10-15 13:30:00
"30703","Others-CCCPS133","4675",3605,2016-10-15 14:01:13,2016-10-15 14:00:00
"30704","Others-CCCPS133","4675",3716,2016-10-15 14:27:12,2016-10-15 14:30:00
"30705","Others-CCCPS133","4675",3735,2016-10-15 15:01:13,2016-10-15 15:00:00
"30706","Others-CCCPS133","4675",3718,2016-10-15 15:27:12,2016-10-15 15:30:00
"30707","Others-CCCPS133","4675",3614,2016-10-15 16:01:15,2016-10-15 16:00:00
"30708","Others-CCCPS133","4675",3459,2016-10-15 16:27:16,2016-10-15 16:30:00
"30709","Others-CCCPS133","4675",875,2016-10-16 08:04:13,2016-10-16 08:00:00
"30710","Others-CCCPS133","4675",941,2016-10-16 08:27:13,2016-10-16 08:30:00
"30711","Others-CCCPS133","4675",1158,2016-10-16 09:01:15,2016-10-16 09:00:00
"30712","Others-CCCPS133","4675",1319,2016-10-16 09:27:13,2016-10-16 09:30:00
"30713","Others-CCCPS133","4675",1545,2016-10-16 10:04:13,2016-10-16 10:00:00
"30714","Others-CCCPS133","4675",1646,2016-10-16 10:34:13,2016-10-16 10:30:00
"30715","Others-CCCPS133","4675",1827,2016-10-16 11:01:13,2016-10-16 11:00:00
"30716","Others-CCCPS133","4675",2090,2016-10-16 11:27:17,2016-10-16 11:30:00
"30717","Others-CCCPS133","4675",2354,2016-10-16 12:01:16,2016-10-16 12:00:00
"30718","Others-CCCPS133","4675",2649,2016-10-16 12:27:14,2016-10-16 12:30:00
"30719","Others-CCCPS133","4675",2944,2016-10-16 13:01:16,2016-10-16 13:00:00
"30720","Others-CCCPS133","4675",3009,2016-10-16 13:27:17,2016-10-16 13:30:00
"30721","Others-CCCPS133","4675",3065,2016-10-16 14:01:18,2016-10-16 14:00:00
"30722","Others-CCCPS133","4675",3051,2016-10-16 14:34:14,2016-10-16 14:30:00
"30723","Others-CCCPS133","4675",3011,2016-10-16 15:01:18,2016-10-16 15:00:00
"30724","Others-CCCPS133","4675",2819,2016-10-16 15:31:18,2016-10-16 15:30:00
"30725","Others-CCCPS133","4675",2593,2016-10-16 15:57:16,2016-10-16 16:00:00
"30726","Others-CCCPS133","4675",2224,2016-10-16 16:31:17,2016-10-16 16:30:00
"30727","Others-CCCPS133","4675",884,2016-10-17 08:01:16,2016-10-17 08:00:00
"30728","Others-CCCPS133","4675",969,2016-10-17 08:27:16,2016-10-17 08:30:00
"30729","Others-CCCPS133","4675",1106,2016-10-17 09:01:17,2016-10-17 09:00:00
"30730","Others-CCCPS133","4675",1274,2016-10-17 09:27:20,2016-10-17 09:30:00
"30731","Others-CCCPS133","4675",1556,2016-10-17 10:04:20,2016-10-17 10:00:00
"30732","Others-CCCPS133","4675",1799,2016-10-17 10:31:16,2016-10-17 10:30:00
"30733","Others-CCCPS133","4675",2040,2016-10-17 11:04:20,2016-10-17 11:00:00
"30734","Others-CCCPS133","4675",2220,2016-10-17 11:31:18,2016-10-17 11:30:00
"30735","Others-CCCPS133","4675",2372,2016-10-17 12:04:19,2016-10-17 12:00:00
"30736","Others-CCCPS133","4675",2479,2016-10-17 12:31:21,2016-10-17 12:30:00
"30737","Others-CCCPS133","4675",2565,2016-10-17 12:57:17,2016-10-17 13:00:00
"30738","Others-CCCPS133","4675",2633,2016-10-17 13:31:21,2016-10-17 13:30:00
"30739","Others-CCCPS133","4675",2645,2016-10-17 14:04:21,2016-10-17 14:00:00
"30740","Others-CCCPS133","4675",2556,2016-10-17 14:31:21,2016-10-17 14:30:00
"30741","Others-CCCPS133","4675",2412,2016-10-17 14:57:18,2016-10-17 15:00:00
"30742","Others-CCCPS133","4675",2299,2016-10-17 15:31:21,2016-10-17 15:30:00
"30743","Others-CCCPS133","4675",2205,2016-10-17 15:57:17,2016-10-17 16:00:00
"30744","Others-CCCPS133","4675",2040,2016-10-17 16:28:21,2016-10-17 16:30:00
"30745","Others-CCCPS133","4675",993,2016-10-18 08:01:23,2016-10-18 08:00:00
"30746","Others-CCCPS133","4675",1078,2016-10-18 08:28:25,2016-10-18 08:30:00
"30747","Others-CCCPS133","4675",1233,2016-10-18 09:01:23,2016-10-18 09:00:00
"30748","Others-CCCPS133","4675",1422,2016-10-18 09:28:22,2016-10-18 09:30:00
"30749","Others-CCCPS133","4675",1727,2016-10-18 10:01:25,2016-10-18 10:00:00
"30750","Others-CCCPS133","4675",1980,2016-10-18 10:28:58,2016-10-18 10:30:00
"30751","Others-CCCPS133","4675",2272,2016-10-18 11:01:57,2016-10-18 11:00:00
"30752","Others-CCCPS133","4675",2467,2016-10-18 11:27:56,2016-10-18 11:30:00
"30753","Others-CCCPS133","4675",2715,2016-10-18 12:01:59,2016-10-18 12:00:00
"30754","Others-CCCPS133","4675",2807,2016-10-18 12:27:57,2016-10-18 12:30:00
"30755","Others-CCCPS133","4675",2917,2016-10-18 13:01:56,2016-10-18 13:00:00
"30756","Others-CCCPS133","4675",2944,2016-10-18 13:28:57,2016-10-18 13:30:00
"30757","Others-CCCPS133","4675",2876,2016-10-18 13:54:59,2016-10-18 14:00:00
